,measured depth,inclination,azimuth,depth,northing,easting,name,x,y,GR
1432,1500.0,2.0,64.0,1499.98,0.77,1.57,Rohn State LD10-69-1HN,906.4211442,3845.151334,111.0
1433,1550.0,3.0,64.0,1549.93,1.72,3.53,Rohn State LD10-69-1HN,906.4211442,3845.151334,127.0
1434,1600.0,4.0,64.0,1599.84,3.06,6.27,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1435,1650.0,5.0,64.0,1649.68,4.78,9.8,Rohn State LD10-69-1HN,906.4211442,3845.151334,169.0
1436,1700.0,6.0,64.0,1699.45,6.88,14.11,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1437,1750.0,7.0,64.0,1749.13,9.36,19.19,Rohn State LD10-69-1HN,906.4211442,3845.151334,135.0
1438,1800.0,8.0,64.0,1798.7,12.22,25.06,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1439,1850.0,9.0,64.0,1848.15,15.46,31.7,Rohn State LD10-69-1HN,906.4211442,3845.151334,124.0
1440,1900.0,10.0,64.0,1897.47,19.08,39.12,Rohn State LD10-69-1HN,906.4211442,3845.151334,141.0
1441,1950.0,11.0,64.0,1946.63,23.07,47.31,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1442,2000.0,12.0,64.0,1995.62,27.44,56.27,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1443,2050.0,13.0,64.0,2044.44,32.19,65.99,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1444,2100.0,13.0,64.0,2093.16,37.12,76.1,Rohn State LD10-69-1HN,906.4211442,3845.151334,121.0
1445,2150.0,13.0,64.0,2141.87,42.05,86.21,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1446,2200.0,13.0,64.0,2190.59,46.98,96.32,Rohn State LD10-69-1HN,906.4211442,3845.151334,138.0
1447,2250.0,13.0,64.0,2239.31,51.91,106.43,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1448,2300.0,13.0,64.0,2288.03,56.84,116.54,Rohn State LD10-69-1HN,906.4211442,3845.151334,136.0
1449,2350.0,13.0,64.0,2336.75,61.77,126.65,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1450,2400.0,13.0,64.0,2385.47,66.7,136.76,Rohn State LD10-69-1HN,906.4211442,3845.151334,129.0
1451,2450.0,13.0,64.0,2434.19,71.63,146.87,Rohn State LD10-69-1HN,906.4211442,3845.151334,116.0
1452,2500.0,13.0,64.0,2482.9,76.56,156.98,Rohn State LD10-69-1HN,906.4211442,3845.151334,121.0
1453,2550.0,13.0,64.0,2531.62,81.49,167.09,Rohn State LD10-69-1HN,906.4211442,3845.151334,126.0
1454,2600.0,13.0,64.0,2580.34,86.42,177.19,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1455,2650.0,13.0,64.0,2629.06,91.35,187.3,Rohn State LD10-69-1HN,906.4211442,3845.151334,126.0
1456,2700.0,13.0,64.0,2677.78,96.28,197.41,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1457,2750.0,13.0,64.0,2726.5,101.22,207.52,Rohn State LD10-69-1HN,906.4211442,3845.151334,138.0
1458,2800.0,13.0,64.0,2775.21,106.15,217.63,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1459,2850.0,13.0,64.0,2823.93,111.08,227.74,Rohn State LD10-69-1HN,906.4211442,3845.151334,121.0
1460,2900.0,13.0,64.0,2872.65,116.01,237.85,Rohn State LD10-69-1HN,906.4211442,3845.151334,134.0
1461,2950.0,13.0,64.0,2921.37,120.94,247.96,Rohn State LD10-69-1HN,906.4211442,3845.151334,149.0
1462,3000.0,13.0,64.0,2970.09,125.87,258.07,Rohn State LD10-69-1HN,906.4211442,3845.151334,176.0
1463,3050.0,13.0,64.0,3018.81,130.8,268.18,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1464,3100.0,13.0,64.0,3067.53,135.73,278.29,Rohn State LD10-69-1HN,906.4211442,3845.151334,136.0
1465,3150.0,13.0,64.0,3116.24,140.66,288.4,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1466,3200.0,13.0,64.0,3164.96,145.59,298.51,Rohn State LD10-69-1HN,906.4211442,3845.151334,150.0
1467,3250.0,13.0,64.0,3213.68,150.52,308.61,Rohn State LD10-69-1HN,906.4211442,3845.151334,154.0
1468,3300.0,13.0,64.0,3262.4,155.45,318.72,Rohn State LD10-69-1HN,906.4211442,3845.151334,141.0
1469,3350.0,13.0,64.0,3311.12,160.38,328.83,Rohn State LD10-69-1HN,906.4211442,3845.151334,96.0
1470,3400.0,13.0,64.0,3359.84,165.31,338.94,Rohn State LD10-69-1HN,906.4211442,3845.151334,104.0
1471,3450.0,13.0,64.0,3408.56,170.24,349.05,Rohn State LD10-69-1HN,906.4211442,3845.151334,102.0
1472,3500.0,13.0,64.0,3457.27,175.17,359.16,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1473,3550.0,13.0,64.0,3505.99,180.11,369.27,Rohn State LD10-69-1HN,906.4211442,3845.151334,133.0
1474,3600.0,13.0,64.0,3554.71,185.04,379.38,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1475,3650.0,13.0,64.0,3603.43,189.97,389.49,Rohn State LD10-69-1HN,906.4211442,3845.151334,150.0
1476,3700.0,13.0,64.0,3652.15,194.9,399.6,Rohn State LD10-69-1HN,906.4211442,3845.151334,136.0
1477,3750.0,13.0,64.0,3700.87,199.83,409.71,Rohn State LD10-69-1HN,906.4211442,3845.151334,152.0
1478,3800.0,13.0,64.0,3749.58,204.76,419.82,Rohn State LD10-69-1HN,906.4211442,3845.151334,146.0
1479,3850.0,13.0,64.0,3798.3,209.69,429.93,Rohn State LD10-69-1HN,906.4211442,3845.151334,152.0
1480,3900.0,13.0,64.0,3847.02,214.62,440.04,Rohn State LD10-69-1HN,906.4211442,3845.151334,151.0
1481,3950.0,13.0,64.0,3895.74,219.55,450.14,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1482,4000.0,13.0,64.0,3944.46,224.48,460.25,Rohn State LD10-69-1HN,906.4211442,3845.151334,146.0
1483,4050.0,13.0,64.0,3993.18,229.41,470.36,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1484,4100.0,13.0,64.0,4041.9,234.34,480.47,Rohn State LD10-69-1HN,906.4211442,3845.151334,126.0
1485,4150.0,13.0,64.0,4090.61,239.27,490.58,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1486,4200.0,13.0,64.0,4139.33,244.2,500.69,Rohn State LD10-69-1HN,906.4211442,3845.151334,134.0
1487,4250.0,13.0,64.0,4188.05,249.13,510.8,Rohn State LD10-69-1HN,906.4211442,3845.151334,146.0
1488,4300.0,13.0,64.0,4236.77,254.06,520.91,Rohn State LD10-69-1HN,906.4211442,3845.151334,131.0
1489,4350.0,13.0,64.0,4285.49,258.99,531.02,Rohn State LD10-69-1HN,906.4211442,3845.151334,131.0
1490,4400.0,13.0,64.0,4334.21,263.93,541.13,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1491,4450.0,13.0,64.0,4382.93,268.86,551.24,Rohn State LD10-69-1HN,906.4211442,3845.151334,136.0
1492,4500.0,13.0,64.0,4431.64,273.79,561.35,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1493,4550.0,13.0,64.0,4480.36,278.72,571.46,Rohn State LD10-69-1HN,906.4211442,3845.151334,127.0
1494,4600.0,13.0,64.0,4529.08,283.65,581.56,Rohn State LD10-69-1HN,906.4211442,3845.151334,146.0
1495,4650.0,13.0,64.0,4577.8,288.58,591.67,Rohn State LD10-69-1HN,906.4211442,3845.151334,149.0
1496,4700.0,13.0,64.0,4626.52,293.51,601.78,Rohn State LD10-69-1HN,906.4211442,3845.151334,151.0
1497,4750.0,13.0,64.0,4675.24,298.44,611.89,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1498,4800.0,13.0,64.0,4723.95,303.37,622.0,Rohn State LD10-69-1HN,906.4211442,3845.151334,156.0
1499,4850.0,13.0,64.0,4772.67,308.3,632.11,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1500,4900.0,13.0,64.0,4821.39,313.23,642.22,Rohn State LD10-69-1HN,906.4211442,3845.151334,136.0
1501,4950.0,13.0,64.0,4870.11,318.16,652.33,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1502,5000.0,13.0,64.0,4918.83,323.09,662.44,Rohn State LD10-69-1HN,906.4211442,3845.151334,136.0
1503,5050.0,13.0,64.0,4967.55,328.02,672.55,Rohn State LD10-69-1HN,906.4211442,3845.151334,145.0
1504,5100.0,13.0,64.0,5016.27,332.95,682.66,Rohn State LD10-69-1HN,906.4211442,3845.151334,156.0
1505,5103.83,13.0,64.0,5020.0,333.33,683.43,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1506,5150.0,16.223,63.055,5064.67,338.53,693.85,Rohn State LD10-69-1HN,906.4211442,3845.151334,166.0
1507,5200.0,19.717,62.372,5112.22,345.61,707.55,Rohn State LD10-69-1HN,906.4211442,3845.151334,121.0
1508,5250.0,23.213,61.888999999999996,5158.75,354.17,723.72,Rohn State LD10-69-1HN,906.4211442,3845.151334,141.0
1509,5300.0,26.71,61.526,5204.07,364.17,742.3,Rohn State LD10-69-1HN,906.4211442,3845.151334,156.0
1510,5350.0,30.208000000000002,61.24100000000001,5248.02,375.58,763.21,Rohn State LD10-69-1HN,906.4211442,3845.151334,146.0
1511,5400.0,33.705999999999996,61.011,5290.44,388.36,786.38,Rohn State LD10-69-1HN,906.4211442,3845.151334,156.0
1512,5450.0,37.205,60.818999999999996,5331.16,402.46,811.72,Rohn State LD10-69-1HN,906.4211442,3845.151334,151.0
1513,5476.83,39.083,60.729,5352.26,410.55,826.18,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1514,5500.0,40.245,62.044,5370.09,417.63,839.16,Rohn State LD10-69-1HN,906.4211442,3845.151334,146.0
1515,5550.0,42.801,64.678,5407.53,432.47,868.79,Rohn State LD10-69-1HN,906.4211442,3845.151334,140.0
1516,5600.0,45.412,67.067,5443.43,446.68,900.55,Rohn State LD10-69-1HN,906.4211442,3845.151334,146.0
1517,5650.0,48.068999999999996,69.249,5477.69,460.21,934.35,Rohn State LD10-69-1HN,906.4211442,3845.151334,176.0
1518,5700.0,50.763000000000005,71.256,5510.22,473.02,970.09,Rohn State LD10-69-1HN,906.4211442,3845.151334,166.0
1519,5750.0,53.489,73.113,5540.92,485.09,1007.66,Rohn State LD10-69-1HN,906.4211442,3845.151334,161.0
1520,5800.0,56.242,74.842,5569.69,496.36,1046.96,Rohn State LD10-69-1HN,906.4211442,3845.151334,193.0
1521,5850.0,59.018,76.464,5596.46,506.82,1087.87,Rohn State LD10-69-1HN,906.4211442,3845.151334,237.0
1522,5900.0,61.813,77.994,5621.14,516.42,1130.27,Rohn State LD10-69-1HN,906.4211442,3845.151334,302.0
1523,5950.0,64.624,79.445,5643.67,525.14,1174.04,Rohn State LD10-69-1HN,906.4211442,3845.151334,310.0
1524,6000.0,67.44800000000001,80.831,5663.98,532.96,1219.05,Rohn State LD10-69-1HN,906.4211442,3845.151334,212.0
1525,6050.0,70.28399999999999,82.16,5682.0,539.85,1265.17,Rohn State LD10-69-1HN,906.4211442,3845.151334,151.0
1526,6100.0,73.12899999999999,83.443,5697.7,545.79,1312.26,Rohn State LD10-69-1HN,906.4211442,3845.151334,116.0
1527,6150.0,75.982,84.68799999999999,5711.01,550.77,1360.19,Rohn State LD10-69-1HN,906.4211442,3845.151334,75.0
1528,6200.0,78.842,85.90299999999999,5721.91,554.77,1408.82,Rohn State LD10-69-1HN,906.4211442,3845.151334,209.0
1529,6250.0,81.706,87.09299999999999,5730.35,557.78,1458.0,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1530,6300.0,84.573,88.26700000000001,5736.32,559.79,1507.6,Rohn State LD10-69-1HN,906.4211442,3845.151334,143.0
1531,6307.44,85.0,88.44,5737.0,560.0,1515.0,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1532,6350.0,85.0,88.44,5740.71,561.15,1557.39,Rohn State LD10-69-1HN,906.4211442,3845.151334,163.0
1533,6357.44,85.0,88.44,5741.36,561.36,1564.79,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1534,6400.0,86.70299999999999,88.44,5744.44,562.51,1607.23,Rohn State LD10-69-1HN,906.4211442,3845.151334,115.0
1535,6450.0,88.70299999999999,88.44,5746.44,563.87,1657.17,Rohn State LD10-69-1HN,906.4211442,3845.151334,79.0
1536,6494.94,90.5,88.44,5746.75,565.09,1702.08,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1537,6500.0,90.5,88.44,5746.71,565.23,1707.14,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1538,6550.0,90.5,88.44,5746.27,566.59,1757.12,Rohn State LD10-69-1HN,906.4211442,3845.151334,148.0
1539,6600.0,90.5,88.44,5745.84,567.95,1807.1,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1540,6650.0,90.5,88.44,5745.4,569.32,1857.08,Rohn State LD10-69-1HN,906.4211442,3845.151334,128.0
1541,6700.0,90.5,88.44,5744.96,570.68,1907.06,Rohn State LD10-69-1HN,906.4211442,3845.151334,121.0
1542,6750.0,90.5,88.44,5744.53,572.04,1957.04,Rohn State LD10-69-1HN,906.4211442,3845.151334,109.0
1543,6800.0,90.5,88.44,5744.09,573.4,2007.02,Rohn State LD10-69-1HN,906.4211442,3845.151334,163.0
1544,6850.0,90.5,88.44,5743.66,574.76,2057.0,Rohn State LD10-69-1HN,906.4211442,3845.151334,148.0
1545,6900.0,90.5,88.441,5743.22,576.12,2106.98,Rohn State LD10-69-1HN,906.4211442,3845.151334,142.0
1546,6950.0,90.5,88.441,5742.78,577.48,2156.96,Rohn State LD10-69-1HN,906.4211442,3845.151334,152.0
1547,7000.0,90.5,88.441,5742.35,578.84,2206.94,Rohn State LD10-69-1HN,906.4211442,3845.151334,131.0
1548,7050.0,90.5,88.441,5741.91,580.2,2256.92,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1549,7100.0,90.5,88.441,5741.48,581.56,2306.9,Rohn State LD10-69-1HN,906.4211442,3845.151334,116.0
1550,7150.0,90.5,88.441,5741.04,582.92,2356.88,Rohn State LD10-69-1HN,906.4211442,3845.151334,104.0
1551,7200.0,90.5,88.441,5740.6,584.28,2406.86,Rohn State LD10-69-1HN,906.4211442,3845.151334,153.0
1552,7250.0,90.5,88.441,5740.17,585.64,2456.84,Rohn State LD10-69-1HN,906.4211442,3845.151334,160.0
1553,7300.0,90.5,88.441,5739.73,587.0,2506.82,Rohn State LD10-69-1HN,906.4211442,3845.151334,124.0
1554,7350.0,90.5,88.441,5739.3,588.36,2556.8,Rohn State LD10-69-1HN,906.4211442,3845.151334,111.0
1555,7400.0,90.499,88.441,5738.86,589.72,2606.78,Rohn State LD10-69-1HN,906.4211442,3845.151334,99.0
1556,7450.0,90.499,88.441,5738.42,591.08,2656.76,Rohn State LD10-69-1HN,906.4211442,3845.151334,91.0
1557,7500.0,90.499,88.44200000000001,5737.99,592.44,2706.74,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1558,7550.0,90.499,88.44200000000001,5737.55,593.8,2756.72,Rohn State LD10-69-1HN,906.4211442,3845.151334,88.0
1559,7600.0,90.499,88.44200000000001,5737.12,595.16,2806.7,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1560,7650.0,90.499,88.44200000000001,5736.68,596.52,2856.67,Rohn State LD10-69-1HN,906.4211442,3845.151334,111.0
1561,7700.0,90.499,88.44200000000001,5736.25,597.88,2906.65,Rohn State LD10-69-1HN,906.4211442,3845.151334,81.0
1562,7750.0,90.499,88.44200000000001,5735.81,599.24,2956.63,Rohn State LD10-69-1HN,906.4211442,3845.151334,72.0
1563,7800.0,90.499,88.44200000000001,5735.37,600.6,3006.61,Rohn State LD10-69-1HN,906.4211442,3845.151334,88.0
1564,7850.0,90.499,88.44200000000001,5734.94,601.96,3056.59,Rohn State LD10-69-1HN,906.4211442,3845.151334,87.0
1565,7900.0,90.499,88.44200000000001,5734.5,603.32,3106.57,Rohn State LD10-69-1HN,906.4211442,3845.151334,125.0
1566,7950.0,90.499,88.44200000000001,5734.07,604.68,3156.55,Rohn State LD10-69-1HN,906.4211442,3845.151334,114.0
1567,8000.0,90.499,88.44200000000001,5733.63,606.04,3206.53,Rohn State LD10-69-1HN,906.4211442,3845.151334,129.0
1568,8050.0,90.499,88.44200000000001,5733.2,607.4,3256.51,Rohn State LD10-69-1HN,906.4211442,3845.151334,140.0
1569,8100.0,90.499,88.44200000000001,5732.76,608.76,3306.49,Rohn State LD10-69-1HN,906.4211442,3845.151334,114.0
1570,8150.0,90.499,88.44200000000001,5732.33,610.11,3356.47,Rohn State LD10-69-1HN,906.4211442,3845.151334,135.0
1571,8200.0,90.499,88.443,5731.89,611.47,3406.45,Rohn State LD10-69-1HN,906.4211442,3845.151334,128.0
1572,8250.0,90.499,88.443,5731.45,612.83,3456.43,Rohn State LD10-69-1HN,906.4211442,3845.151334,126.0
1573,8300.0,90.499,88.443,5731.02,614.19,3506.41,Rohn State LD10-69-1HN,906.4211442,3845.151334,115.0
1574,8350.0,90.499,88.443,5730.58,615.55,3556.39,Rohn State LD10-69-1HN,906.4211442,3845.151334,138.0
1575,8400.0,90.499,88.443,5730.15,616.91,3606.37,Rohn State LD10-69-1HN,906.4211442,3845.151334,152.0
1576,8450.0,90.499,88.443,5729.71,618.27,3656.35,Rohn State LD10-69-1HN,906.4211442,3845.151334,156.0
1577,8500.0,90.499,88.443,5729.28,619.63,3706.33,Rohn State LD10-69-1HN,906.4211442,3845.151334,152.0
1578,8550.0,90.499,88.443,5728.84,620.98,3756.31,Rohn State LD10-69-1HN,906.4211442,3845.151334,131.0
1579,8600.0,90.499,88.443,5728.41,622.34,3806.29,Rohn State LD10-69-1HN,906.4211442,3845.151334,132.0
1580,8650.0,90.499,88.443,5727.97,623.7,3856.27,Rohn State LD10-69-1HN,906.4211442,3845.151334,114.0
1581,8700.0,90.499,88.443,5727.54,625.06,3906.25,Rohn State LD10-69-1HN,906.4211442,3845.151334,99.0
1582,8750.0,90.499,88.443,5727.1,626.42,3956.23,Rohn State LD10-69-1HN,906.4211442,3845.151334,114.0
1583,8800.0,90.499,88.443,5726.67,627.78,4006.21,Rohn State LD10-69-1HN,906.4211442,3845.151334,80.0
1584,8850.0,90.499,88.443,5726.23,629.13,4056.19,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1585,8900.0,90.499,88.443,5725.8,630.49,4106.17,Rohn State LD10-69-1HN,906.4211442,3845.151334,108.0
1586,8950.0,90.499,88.444,5725.36,631.85,4156.15,Rohn State LD10-69-1HN,906.4211442,3845.151334,97.0
1587,9000.0,90.499,88.444,5724.93,633.21,4206.13,Rohn State LD10-69-1HN,906.4211442,3845.151334,94.0
1588,9050.0,90.49799999999999,88.444,5724.49,634.56,4256.1,Rohn State LD10-69-1HN,906.4211442,3845.151334,104.0
1589,9100.0,90.49799999999999,88.444,5724.06,635.92,4306.08,Rohn State LD10-69-1HN,906.4211442,3845.151334,139.0
1590,9150.0,90.49799999999999,88.444,5723.62,637.28,4356.06,Rohn State LD10-69-1HN,906.4211442,3845.151334,195.0
1591,9200.0,90.49799999999999,88.444,5723.19,638.64,4406.04,Rohn State LD10-69-1HN,906.4211442,3845.151334,206.0
1592,9250.0,90.49799999999999,88.444,5722.75,640.0,4456.02,Rohn State LD10-69-1HN,906.4211442,3845.151334,141.0
1593,9300.0,90.49799999999999,88.444,5722.32,641.35,4506.0,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1594,9350.0,90.49799999999999,88.444,5721.88,642.71,4555.98,Rohn State LD10-69-1HN,906.4211442,3845.151334,133.0
1595,9400.0,90.49799999999999,88.444,5721.45,644.07,4605.96,Rohn State LD10-69-1HN,906.4211442,3845.151334,119.0
1596,9450.0,90.49799999999999,88.444,5721.01,645.42,4655.94,Rohn State LD10-69-1HN,906.4211442,3845.151334,159.0
1597,9500.0,90.49799999999999,88.444,5720.58,646.78,4705.92,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1598,9550.0,90.49799999999999,88.445,5720.14,648.14,4755.9,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1599,9600.0,90.49799999999999,88.445,5719.71,649.5,4805.88,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1600,9650.0,90.49799999999999,88.445,5719.27,650.85,4855.86,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1601,9700.0,90.49799999999999,88.445,5718.84,652.21,4905.84,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1602,9715.98,90.49799999999999,88.445,5718.7,652.64,4921.81,Rohn State LD10-69-1HN,906.4211442,3845.151334,
1603,0.0,0.0,0.0,0.0,0.0,0.0,Rohn State LD10-67HN,927.9688568,3054.081056,
1604,1500.0,0.0,0.0,1500.0,0.0,0.0,Rohn State LD10-67HN,927.9688568,3054.081056,73.0
1605,1550.0,1.0,70.0,1550.0,0.15,0.41,Rohn State LD10-67HN,927.9688568,3054.081056,74.0
1606,1600.0,2.0,70.0,1599.98,0.6,1.64,Rohn State LD10-67HN,927.9688568,3054.081056,79.18
1607,1650.0,3.0,70.0,1649.93,1.34,3.69,Rohn State LD10-67HN,927.9688568,3054.081056,
1608,1700.0,4.0,70.0,1699.84,2.39,6.56,Rohn State LD10-67HN,927.9688568,3054.081056,77.31
1609,1750.0,5.0,70.0,1749.68,3.73,10.24,Rohn State LD10-67HN,927.9688568,3054.081056,84.0
1610,1800.0,6.0,70.0,1799.45,5.37,14.75,Rohn State LD10-67HN,927.9688568,3054.081056,80.0
1611,1850.0,7.0,70.0,1849.13,7.3,20.07,Rohn State LD10-67HN,927.9688568,3054.081056,67.0
1612,1900.0,8.0,70.0,1898.7,9.54,26.2,Rohn State LD10-67HN,927.9688568,3054.081056,83.0
1613,1950.0,9.0,70.0,1948.15,12.06,33.14,Rohn State LD10-67HN,927.9688568,3054.081056,89.0
1614,2000.0,10.0,70.0,1997.47,14.89,40.9,Rohn State LD10-67HN,927.9688568,3054.081056,72.0
1615,2050.0,11.0,70.0,2046.63,18.0,49.46,Rohn State LD10-67HN,927.9688568,3054.081056,113.0
1616,2100.0,12.0,70.0,2095.62,21.41,58.83,Rohn State LD10-67HN,927.9688568,3054.081056,84.0
1617,2150.0,13.0,70.0,2144.44,25.11,69.0,Rohn State LD10-67HN,927.9688568,3054.081056,79.0
1618,2200.0,13.0,70.0,2193.16,28.96,79.57,Rohn State LD10-67HN,927.9688568,3054.081056,88.0
1619,2250.0,13.0,70.0,2241.87,32.81,90.13,Rohn State LD10-67HN,927.9688568,3054.081056,82.0
1620,2300.0,13.0,70.0,2290.59,36.65,100.7,Rohn State LD10-67HN,927.9688568,3054.081056,70.0
1621,2350.0,13.0,70.0,2339.31,40.5,111.27,Rohn State LD10-67HN,927.9688568,3054.081056,86.0
1622,2400.0,13.0,70.0,2388.03,44.35,121.84,Rohn State LD10-67HN,927.9688568,3054.081056,72.0
1623,2450.0,13.0,70.0,2436.75,48.19,132.41,Rohn State LD10-67HN,927.9688568,3054.081056,65.0
1624,2500.0,13.0,70.0,2485.47,52.04,142.98,Rohn State LD10-67HN,927.9688568,3054.081056,73.0
1625,2550.0,13.0,70.0,2534.19,55.89,153.55,Rohn State LD10-67HN,927.9688568,3054.081056,68.0
1626,2600.0,13.0,70.0,2582.9,59.73,164.12,Rohn State LD10-67HN,927.9688568,3054.081056,95.0
1627,2650.0,13.0,70.0,2631.62,63.58,174.69,Rohn State LD10-67HN,927.9688568,3054.081056,75.0
1628,2700.0,13.0,70.0,2680.34,67.43,185.26,Rohn State LD10-67HN,927.9688568,3054.081056,78.0
1629,2750.0,13.0,70.0,2729.06,71.28,195.83,Rohn State LD10-67HN,927.9688568,3054.081056,70.0
1630,2800.0,13.0,70.0,2777.78,75.12,206.4,Rohn State LD10-67HN,927.9688568,3054.081056,78.0
1631,2850.0,13.0,70.0,2826.5,78.97,216.97,Rohn State LD10-67HN,927.9688568,3054.081056,80.0
1632,2900.0,13.0,70.0,2875.21,82.82,227.53,Rohn State LD10-67HN,927.9688568,3054.081056,82.0
1633,2950.0,13.0,70.0,2923.93,86.66,238.1,Rohn State LD10-67HN,927.9688568,3054.081056,89.0
1634,3000.0,13.0,70.0,2972.65,90.51,248.67,Rohn State LD10-67HN,927.9688568,3054.081056,93.0
1635,3050.0,13.0,70.0,3021.37,94.36,259.24,Rohn State LD10-67HN,927.9688568,3054.081056,96.98
1636,3100.0,13.0,70.0,3070.09,98.2,269.81,Rohn State LD10-67HN,927.9688568,3054.081056,89.0
1637,3150.0,13.0,70.0,3118.81,102.05,280.38,Rohn State LD10-67HN,927.9688568,3054.081056,83.0
1638,3200.0,13.0,70.0,3167.53,105.9,290.95,Rohn State LD10-67HN,927.9688568,3054.081056,84.0
1639,3250.0,13.0,70.0,3216.24,109.74,301.52,Rohn State LD10-67HN,927.9688568,3054.081056,75.0
1640,3300.0,13.0,70.0,3264.96,113.59,312.09,Rohn State LD10-67HN,927.9688568,3054.081056,76.0
1641,3350.0,13.0,70.0,3313.68,117.44,322.66,Rohn State LD10-67HN,927.9688568,3054.081056,56.0
1642,3400.0,13.0,70.0,3362.4,121.28,333.23,Rohn State LD10-67HN,927.9688568,3054.081056,67.0
1643,3450.0,13.0,70.0,3411.12,125.13,343.8,Rohn State LD10-67HN,927.9688568,3054.081056,63.0
1644,3500.0,13.0,70.0,3459.84,128.98,354.37,Rohn State LD10-67HN,927.9688568,3054.081056,67.0
1645,3550.0,13.0,70.0,3508.56,132.83,364.94,Rohn State LD10-67HN,927.9688568,3054.081056,70.0
1646,3600.0,13.0,70.0,3557.27,136.67,375.5,Rohn State LD10-67HN,927.9688568,3054.081056,81.0
1647,3650.0,13.0,70.0,3605.99,140.52,386.07,Rohn State LD10-67HN,927.9688568,3054.081056,86.0
1648,3700.0,13.0,70.0,3654.71,144.37,396.64,Rohn State LD10-67HN,927.9688568,3054.081056,82.3
1649,3750.0,13.0,70.0,3703.43,148.21,407.21,Rohn State LD10-67HN,927.9688568,3054.081056,87.0
1650,3800.0,13.0,70.0,3752.15,152.06,417.78,Rohn State LD10-67HN,927.9688568,3054.081056,80.0
1651,3850.0,13.0,70.0,3800.87,155.91,428.35,Rohn State LD10-67HN,927.9688568,3054.081056,77.0
1652,3900.0,13.0,70.0,3849.58,159.75,438.92,Rohn State LD10-67HN,927.9688568,3054.081056,88.0
1653,3950.0,13.0,70.0,3898.3,163.6,449.49,Rohn State LD10-67HN,927.9688568,3054.081056,85.0
